Marital_Status,Application_Type,Application_Order,Academic_Path,Daytime_Attendance,Previous_Qualification,Previous_Qualification_(Grade),Nationality,Admission_Grade,Displaced,Special_Needs,Debtor,Tuition_Current,Gender,Scholarship_Holder,Age_At_Enrollment,1st_Sem_Units_Credited,1st_Sem_Units_Enrolled,1st_Sem_Units_Evaluations,1st_Sem_Units_Approved,1st_Sem_Units_Grade,1st_Sem_Units_Without_Evaluations,2nd_Sem_Units_Credited,2nd_Sem_Units_Enrolled,2nd_Sem_Units_Evaluations,2nd_Sem_Units_Approved,2nd_Sem_Units_Grade,2nd_Sem_Units_Without_Evaluations,Unemployment_Rate,Inflation_Rate,GDP,Dropped_Out
single,Over 23 years old,Second Choice,Social Service,1,Below Secondary,133.1,Portuguese,120.0,0,1,1,1,Female,0,40,0,6,13,2,10.0,0,0,6,10,1,15.0,0,16.2,0.3,-0.92,1
single,Diploma Holder,Second Choice,Veterinary Nursing,1,Technological specialization course,150.0,Other,150.0,0,0,0,1,Female,0,20,2,6,7,6,13.333333333333334,0,1,6,16,5,13.375,0,12.4,0.5,1.79,0
married,Over 23 years old,Second Choice,Social Service,0,Below Secondary,133.1,Portuguese,113.0,0,0,0,1,Female,0,46,0,6,13,3,12.333333333333334,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,0
single,Change of course and/or institution,Second Choice,Biofuel Production Technologies,1,Secondary education,121.0,Portuguese,118.6,0,0,0,1,Female,0,26,14,21,23,20,13.181818181818182,0,10,14,18,14,11.642857142857142,0,8.9,1.4,3.51,0
married,Over 23 years old,Second Choice,Nursing,1,Secondary education,133.1,Portuguese,148.8,0,0,0,1,Female,1,34,0,7,7,6,12.513333333333334,0,0,8,9,7,13.071428571428571,0,12.4,0.5,1.79,0
single,3rd phase - general contingent,Other,Basic Education,1,Secondary education,122.0,Portuguese,120.3,1,0,0,1,Female,0,19,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,1
single,1st Phase,Other,Nursing,1,Secondary education,143.0,Portuguese,127.0,1,0,0,1,Female,1,18,0,8,8,7,13.585714285714284,0,0,8,8,7,13.585714285714284,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Oral Hygiene,1,Secondary education,123.0,Portuguese,113.8,1,0,0,1,Female,0,18,0,7,9,7,11.155555555555557,0,0,8,10,8,11.425,0,12.7,3.7,-1.7,0
single,Over 23 years old,Second Choice,Social Service,0,Secondary education,120.0,Portuguese,108.0,0,0,0,1,Male,1,37,1,7,9,6,11.857142857142858,0,1,6,7,5,12.0,0,13.9,-0.3,0.79,0
single,2nd phase - general contingent,Second Choice,Animation and Multimedia Design,1,Secondary education,114.0,Portuguese,129.1,0,0,0,1,Male,1,23,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0
single,Change of course and/or institution,Second Choice,Communication Design,1,Secondary education,114.0,Portuguese,135.9,0,0,0,1,Male,0,26,9,14,14,14,14.0,0,7,13,13,13,13.615384615384617,0,15.5,2.8,-4.06,0
single,Other,Third Choice,Journalism and Communication,1,Secondary education,154.4,Other,154.4,1,0,0,0,Female,0,18,0,6,8,5,12.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,1
single,International student (bachelor),Second Choice,Nursing,1,Secondary education,190.0,Other,190.0,1,0,0,1,Female,0,18,0,7,15,4,11.575,0,0,7,10,5,12.419999999999998,0,12.4,0.5,1.79,0
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,136.0,Portuguese,132.5,1,0,0,1,Female,0,19,0,7,8,7,13.198571428571428,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,0
single,Other,Third Choice,Veterinary Nursing,1,Secondary education,163.3,Other,163.3,0,0,0,1,Female,0,18,0,6,10,6,13.5,0,0,6,12,6,12.0,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,126.0,Portuguese,122.5,1,0,0,1,Female,0,19,0,6,6,6,13.333333333333334,0,0,6,8,5,12.8,0,8.9,1.4,3.51,1
single,2nd phase - general contingent,Other,Informatics Engineering,1,Secondary education,122.0,Other,121.0,1,0,0,1,Male,0,20,0,5,10,4,14.25,0,0,5,14,1,10.0,0,8.9,1.4,3.51,0
single,2nd phase - general contingent,Second Choice,Communication Design,1,Secondary education,137.0,Portuguese,131.8,0,0,0,1,Female,1,22,0,6,7,6,12.166666666666666,0,0,6,9,4,12.0,0,9.4,-0.8,-3.12,0
single,1st Phase,Other,Nursing,1,Secondary education,139.0,Portuguese,135.0,1,0,0,1,Female,1,18,0,8,8,7,12.214285714285714,0,0,8,8,7,12.214285714285714,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Second Choice,Tourism,1,Secondary education,142.0,Portuguese,141.7,0,0,0,1,Female,1,18,0,6,8,6,12.666666666666666,0,0,6,6,6,13.0,0,13.9,-0.3,0.79,0
single,1st Phase,Other,Journalism and Communication,1,Secondary education,133.1,Portuguese,131.3,1,0,0,1,Female,1,18,0,6,7,6,12.285714285714286,0,0,6,6,6,13.5,0,8.9,1.4,3.51,0
single,1st Phase,Other,Tourism,1,Secondary education,126.0,Portuguese,123.9,1,0,0,1,Female,1,18,0,6,7,6,13.0,0,0,6,6,6,13.0,0,12.4,0.5,1.79,0
single,1st Phase,Third Choice,Tourism,1,Secondary education,131.0,Portuguese,126.1,1,0,0,1,Female,0,18,0,6,8,6,12.142857142857142,0,0,6,6,6,11.166666666666666,0,8.9,1.4,3.51,0
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,131.0,Portuguese,126.5,1,0,0,1,Female,1,19,0,7,8,7,13.875714285714285,0,0,8,9,7,13.085714285714284,0,11.1,0.6,2.02,0
single,2nd phase - general contingent,Second Choice,Basic Education,1,Secondary education,108.0,Portuguese,107.3,0,0,0,1,Female,0,20,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,1
single,2nd phase - general contingent,Other,Social Service,1,Secondary education,133.1,Portuguese,95.0,1,0,0,1,Female,1,19,0,6,12,6,11.666666666666666,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,1
single,1st Phase,Third Choice,Veterinary Nursing,1,Secondary education,122.0,Portuguese,116.1,1,0,0,1,Female,0,18,0,6,13,6,13.153846153846152,0,0,6,12,3,11.0,0,15.5,2.8,-4.06,0
single,1st Phase,Other,Communication Design,1,Secondary education,143.0,Portuguese,134.6,1,0,0,1,Female,1,18,0,6,6,6,14.5,0,0,6,6,6,12.833333333333334,0,12.4,0.5,1.79,1
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,135.0,Portuguese,128.0,1,0,0,1,Female,1,18,0,7,7,7,14.44142857142857,0,0,8,8,8,13.65625,0,11.1,0.6,2.02,0
single,2nd phase - general contingent,Third Choice,Journalism and Communication,1,Secondary education,148.0,Portuguese,144.2,1,0,0,1,Female,0,18,0,6,6,6,15.166666666666666,0,0,6,7,6,14.285714285714286,0,12.4,0.5,1.79,0
single,2nd phase - general contingent,Second Choice,Management,1,Secondary education,134.0,Portuguese,129.5,0,0,0,1,Female,1,18,0,5,5,5,11.6,0,0,5,12,4,12.625,0,10.8,1.4,1.74,0
single,2nd phase - general contingent,Second Choice,Journalism and Communication,1,Secondary education,122.0,Portuguese,116.8,1,0,1,1,Female,0,18,0,6,6,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,16.2,0.3,-0.92,0
single,Diploma Holder,Second Choice,Agronomy,1,Technological specialization course,160.0,Portuguese,160.0,0,0,0,1,Female,1,20,0,6,8,6,12.625,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,0
single,1st Phase,Third Choice,Social Service,1,Secondary education,126.0,Portuguese,127.1,1,0,0,1,Female,1,19,0,6,14,3,12.666666666666666,0,0,6,7,6,11.0,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Second Choice,Equinculture,1,Secondary education,138.0,Portuguese,126.3,1,0,0,1,Female,1,18,0,6,7,6,12.833333333333334,1,0,6,8,6,13.0,0,8.9,1.4,3.51,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,115.0,Portuguese,112.9,1,0,0,1,Female,1,19,0,6,7,6,11.857142857142858,0,0,6,8,6,13.142857142857142,0,12.4,0.5,1.79,0
single,2nd phase - general contingent,Third Choice,Basic Education,1,Secondary education,141.0,Portuguese,130.2,1,0,0,1,Female,0,19,0,6,8,5,11.4,1,0,6,7,4,10.75,0,12.7,3.7,-1.7,0
single,Change of course and/or institution,Second Choice,Equinculture,1,Secondary education,100.0,Other,100.0,0,0,0,1,Female,0,19,0,5,10,5,14.857142857142858,2,0,5,7,5,15.142857142857142,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,130.0,Portuguese,121.6,0,0,0,1,Female,0,19,0,6,7,6,14.714285714285714,0,0,6,6,6,15.833333333333334,0,12.4,0.5,1.79,0
single,International student (bachelor),Second Choice,Advertising and Marketing Management,1,Secondary education,130.0,Other,130.0,0,1,1,1,Female,0,20,0,6,6,6,13.5,0,0,6,9,5,13.0,0,8.9,1.4,3.51,0
single,3rd phase - general contingent,Second Choice,Equinculture,1,Secondary education,135.0,Portuguese,121.7,1,0,0,1,Female,1,18,0,5,7,4,11.5,0,0,5,5,5,12.4,0,10.8,1.4,1.74,0
single,Holders of other higher courses,Second Choice,Management,1,Higher education - degree,120.0,Portuguese,120.0,0,0,0,1,Female,0,33,2,5,9,2,14.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,1
single,1st Phase,Second Choice,Basic Education,1,Secondary education,148.0,Portuguese,143.5,0,0,0,1,Female,1,19,0,7,8,6,12.833333333333334,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,1
single,2nd phase - general contingent,Third Choice,Oral Hygiene,1,Secondary education,136.0,Portuguese,128.3,0,0,0,1,Female,1,18,0,7,7,7,13.428571428571429,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,0
single,2nd phase - general contingent,Second Choice,Communication Design,1,Secondary education,108.0,Portuguese,111.9,0,0,0,1,Female,0,19,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
single,Diploma Holder,Second Choice,Agronomy,1,Technological specialization course,140.0,Portuguese,140.0,0,0,0,1,Female,0,19,0,6,18,3,11.666666666666666,0,0,6,14,4,11.5,0,15.5,2.8,-4.06,0
single,1st Phase,Other,Journalism and Communication,1,Secondary education,153.0,Portuguese,137.6,1,0,0,1,Female,0,18,0,6,6,6,16.0,0,0,6,7,6,14.333333333333334,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,135.0,Portuguese,135.0,1,0,0,1,Female,0,20,0,6,6,6,13.833333333333334,0,0,6,6,6,11.833333333333334,0,10.8,1.4,1.74,0
single,1st Phase,Other,Nursing,1,Secondary education,146.0,Portuguese,133.8,1,0,0,1,Female,0,19,0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,0
single,1st Phase,Third Choice,Journalism and Communication,1,Secondary education,130.0,Portuguese,126.9,1,0,0,1,Male,1,18,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Third Choice,Tourism,1,Secondary education,113.0,Portuguese,106.7,1,0,1,1,Male,1,19,0,6,14,2,10.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,1
single,Change of course and/or institution,Second Choice,Social Service,0,Secondary education,145.7,Other,145.7,1,0,0,1,Female,0,25,8,16,16,15,13.333333333333334,0,11,13,13,11,12.272727272727272,0,13.9,-0.3,0.79,0
single,2nd phase - general contingent,Other,Communication Design,1,Secondary education,145.0,Portuguese,153.1,1,0,0,1,Female,1,20,0,6,6,6,12.5,0,0,6,6,6,14.333333333333334,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Social Service,0,Secondary education,126.0,Portuguese,118.7,0,0,0,1,Female,0,19,0,6,6,6,12.5,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Second Choice,Management,0,Secondary education,160.0,Portuguese,161.8,1,0,1,1,Male,0,33,0,5,8,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
single,3rd phase - general contingent,Other,Informatics Engineering,1,Secondary education,134.0,Portuguese,124.9,1,0,1,1,Male,0,18,0,5,11,3,10.666666666666666,0,0,5,9,3,11.333333333333334,0,8.9,1.4,3.51,0
single,1st Phase,Second Choice,Informatics Engineering,1,Secondary education,163.0,Portuguese,150.8,1,0,0,1,Male,0,18,0,5,9,4,10.5,0,0,5,11,2,10.5,3,7.6,2.6,0.32,0
single,International student (bachelor),Second Choice,Management,1,Secondary education,130.0,Other,130.0,0,0,0,1,Female,0,19,0,5,10,4,12.0,0,0,5,6,5,11.4,0,11.1,0.6,2.02,0
single,1st Phase,Third Choice,Animation and Multimedia Design,1,Secondary education,165.0,Portuguese,163.6,1,0,0,1,Female,0,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0
single,Change of course and/or institution,Second Choice,Management,1,Secondary education,142.0,Portuguese,115.0,0,0,0,1,Female,0,19,0,5,11,5,11.5,0,0,5,9,2,10.666666666666666,0,13.9,-0.3,0.79,0
single,1st Phase,Second Choice,Journalism and Communication,1,Secondary education,156.0,Portuguese,136.8,1,0,0,1,Female,0,18,0,6,6,6,14.0,0,0,6,6,6,13.5,0,11.1,0.6,2.02,1
single,2nd phase - general contingent,Other,Basic Education,1,Secondary education,141.0,Portuguese,130.9,1,0,0,1,Female,0,18,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,0
single,1st Phase,Other,Nursing,1,Secondary education,143.0,Portuguese,127.0,1,0,0,1,Female,0,18,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,0
married,Over 23 years old,Second Choice,Nursing,1,Below Secondary,133.1,Portuguese,120.0,0,0,0,1,Female,0,37,0,7,9,2,10.75,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,1
single,1st Phase,Second Choice,Social Service,1,Secondary education,133.0,Portuguese,126.0,0,0,0,1,Female,0,20,0,6,11,1,12.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Tourism,1,Secondary education,172.0,Other,153.8,1,0,0,1,Female,1,20,0,6,6,6,14.0,0,0,6,6,6,13.333333333333334,0,10.8,1.4,1.74,0
single,International student (bachelor),Second Choice,Social Service,1,Secondary education,140.0,Other,140.0,0,0,0,1,Male,0,21,0,6,7,6,12.333333333333334,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,0
single,2nd phase - general contingent,Second Choice,Nursing,1,Secondary education,142.0,Portuguese,136.6,0,0,0,1,Female,1,18,0,7,7,7,13.464285714285714,0,0,8,9,8,14.788888888888888,0,12.4,0.5,1.79,0
single,Over 23 years old,Second Choice,Social Service,0,Secondary education,140.0,Portuguese,105.0,0,0,0,1,Female,0,26,0,6,14,3,10.666666666666666,1,0,6,9,5,11.2,0,15.5,2.8,-4.06,0
single,Over 23 years old,Second Choice,Management,1,Below Secondary,133.1,Portuguese,139.4,0,0,1,1,Female,0,41,0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,0
single,1st Phase,Third Choice,Journalism and Communication,1,Secondary education,148.0,Portuguese,140.0,1,0,0,1,Female,1,18,0,6,6,6,13.666666666666666,0,0,6,6,6,14.666666666666666,0,16.2,0.3,-0.92,0
single,1st Phase,Other,Nursing,1,Secondary education,137.0,Portuguese,130.8,0,0,1,1,Female,0,18,0,8,9,8,14.4025,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,143.0,Portuguese,138.8,1,0,0,1,Female,0,31,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,133.1,Portuguese,110.0,0,0,1,1,Female,0,23,0,6,8,6,12.625,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,0
single,1st Phase,Other,Nursing,1,Secondary education,138.0,Portuguese,127.8,1,0,0,1,Female,0,19,0,7,7,6,14.983333333333334,0,0,7,7,6,14.983333333333334,0,7.6,2.6,0.32,0
single,1st Phase,Other,Journalism and Communication,1,Secondary education,138.0,Portuguese,134.2,1,0,0,1,Female,1,20,0,6,6,6,15.0,0,0,6,6,6,13.0,0,11.1,0.6,2.02,0
married,Over 23 years old,Second Choice,Social Service,0,Secondary education,150.0,Portuguese,143.0,0,0,0,1,Female,0,40,5,9,9,9,15.88888888888889,0,3,7,7,7,14.142857142857142,0,12.7,3.7,-1.7,0
single,Diploma Holder,Second Choice,Veterinary Nursing,1,Technological specialization course,120.0,Portuguese,120.0,1,0,1,1,Female,0,32,0,6,14,4,11.5,0,0,6,14,3,11.0,0,16.2,0.3,-0.92,1
single,1st Phase,Other,Tourism,1,Secondary education,110.0,Portuguese,113.2,1,0,0,1,Female,0,24,0,6,14,2,10.5,0,0,6,11,1,10.0,0,10.8,1.4,1.74,1
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,146.0,Portuguese,135.8,1,0,0,1,Female,0,18,0,7,7,6,13.983333333333334,0,0,7,7,6,13.983333333333334,0,7.6,2.6,0.32,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,148.0,Portuguese,143.5,0,0,0,1,Female,0,18,0,6,6,6,13.0,0,0,6,6,6,12.833333333333334,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,145.0,Portuguese,148.9,1,0,0,1,Female,1,18,0,6,6,6,13.666666666666666,0,0,6,6,6,13.0,0,10.8,1.4,1.74,0
single,Over 23 years old,Second Choice,Agronomy,1,Secondary education,133.1,Portuguese,115.6,1,0,0,0,Female,0,27,0,6,8,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,1
single,1st Phase,Second Choice,Management,1,Secondary education,160.0,Portuguese,159.3,0,0,0,1,Female,0,18,0,5,5,5,14.4,0,0,5,5,5,15.4,0,7.6,2.6,0.32,0
single,Over 23 years old,Second Choice,Management,0,Secondary education,150.0,Portuguese,138.5,0,0,0,1,Female,0,26,0,5,10,4,12.0,0,0,5,9,4,11.25,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Basic Education,1,Secondary education,130.0,Portuguese,133.2,1,0,0,1,Female,0,19,0,6,6,6,14.166666666666666,0,0,6,7,6,13.666666666666666,0,7.6,2.6,0.32,0
single,2nd phase - general contingent,Third Choice,Social Service,0,Secondary education,120.0,Portuguese,117.6,1,0,0,1,Female,0,19,0,6,8,5,12.2,0,0,6,7,6,12.0,0,7.6,2.6,0.32,0
single,3rd phase - general contingent,Third Choice,Management,1,Secondary education,115.0,Portuguese,108.7,1,0,0,1,Female,0,21,0,5,8,3,12.0,1,0,5,9,3,12.666666666666666,0,9.4,-0.8,-3.12,0
single,1st Phase,Other,Management,1,Secondary education,133.1,Portuguese,106.0,1,0,0,1,Female,0,24,0,5,11,2,10.5,0,0,5,14,1,11.0,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Second Choice,Basic Education,1,Secondary education,120.0,Portuguese,122.6,0,0,0,1,Female,0,20,0,6,8,3,12.333333333333334,0,0,6,11,2,10.5,0,12.7,3.7,-1.7,1
single,1st Phase,Other,Basic Education,1,Secondary education,134.0,Portuguese,127.4,1,0,0,1,Female,0,18,0,6,7,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,0
single,Over 23 years old,Second Choice,Agronomy,1,Secondary education,133.1,Portuguese,100.0,0,0,0,1,Female,0,30,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,1
single,1st Phase,Second Choice,Basic Education,1,Secondary education,133.1,Portuguese,95.0,1,0,1,0,Female,0,22,0,7,10,6,11.5,0,0,7,8,6,13.166666666666666,0,11.1,0.6,2.02,0
single,Holders of other higher courses,Second Choice,Management,1,Higher education - degree,130.0,Portuguese,130.0,0,0,0,1,Female,0,21,4,9,9,9,10.88888888888889,0,3,10,18,10,11.615384615384617,0,10.8,1.4,1.74,0
single,Over 23 years old,Second Choice,Oral Hygiene,1,Secondary education,120.0,Portuguese,122.8,0,0,0,1,Female,0,26,0,7,12,6,12.166666666666666,0,0,8,8,8,11.675,0,13.9,-0.3,0.79,1
single,2nd phase - general contingent,Second Choice,Management,1,Secondary education,115.0,Portuguese,115.0,1,0,0,1,Female,0,23,0,5,7,2,10.0,1,0,5,9,1,12.0,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Second Choice,Communication Design,1,Secondary education,135.0,Portuguese,145.9,0,0,0,1,Female,1,18,0,6,6,6,12.666666666666666,0,0,6,6,6,12.166666666666666,0,16.2,0.3,-0.92,0
single,1st Phase,Second Choice,Communication Design,1,Secondary education,133.1,Portuguese,143.0,1,0,1,1,Female,0,21,0,6,9,5,11.4,0,0,6,8,5,12.2,0,12.7,3.7,-1.7,1
single,Change of course and/or institution,Second Choice,Animation and Multimedia Design,1,Secondary education,145.0,Portuguese,100.0,0,0,0,1,Female,1,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,1
single,2nd phase - general contingent,Other,Veterinary Nursing,1,Secondary education,130.0,Portuguese,121.3,1,0,0,1,Female,0,21,0,5,14,2,13.0,2,0,5,8,4,12.0,1,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Other,Basic Education,1,Secondary education,118.0,Portuguese,121.2,1,0,0,1,Female,0,18,0,6,8,5,13.4,0,0,6,7,5,12.0,0,7.6,2.6,0.32,0
single,2nd phase - general contingent,Other,Basic Education,1,Secondary education,138.0,Portuguese,125.1,1,1,0,1,Female,1,19,0,6,6,6,13.5,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,1
single,2nd phase - general contingent,Second Choice,Tourism,1,Secondary education,122.0,Portuguese,112.9,1,0,0,1,Female,0,22,0,6,14,4,12.25,0,0,6,11,3,11.333333333333334,0,7.6,2.6,0.32,0
single,1st Phase,Other,Social Service,1,Secondary education,126.0,Portuguese,120.8,1,0,0,1,Female,0,19,0,6,7,6,12.285714285714286,0,0,6,7,6,12.833333333333334,0,12.4,0.5,1.79,0
single,1st Phase,Other,Veterinary Nursing,1,Secondary education,121.0,Portuguese,114.0,1,0,0,0,Female,0,19,0,5,12,0,0.0,4,0,5,8,0,0.0,1,9.4,-0.8,-3.12,1
single,2nd phase - general contingent,Second Choice,Social Service,1,Secondary education,152.0,Portuguese,132.1,1,0,0,1,Female,0,19,0,6,10,2,10.5,0,0,6,11,1,13.0,0,9.4,-0.8,-3.12,1
married,Diploma Holder,Second Choice,Veterinary Nursing,1,Technological specialization course,160.0,Portuguese,160.0,0,0,0,1,Female,0,27,0,5,12,3,14.0,2,0,5,8,5,12.0,1,9.4,-0.8,-3.12,0
single,Other,Second Choice,Veterinary Nursing,1,Secondary education,134.0,Portuguese,134.0,1,0,0,1,Female,0,22,2,5,7,5,14.2,0,0,5,10,5,12.2,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Journalism and Communication,1,Secondary education,128.0,Portuguese,124.2,1,0,0,1,Female,0,18,0,6,8,5,13.0,0,0,6,7,6,13.142857142857142,0,15.5,2.8,-4.06,1
single,2nd phase - general contingent,Other,Tourism,1,Secondary education,125.0,Portuguese,115.6,1,0,0,1,Female,0,20,0,6,6,6,11.0,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,0
married,Change of course and/or institution,Second Choice,Management,0,Secondary education,130.0,Portuguese,128.2,0,0,0,1,Female,0,34,3,8,9,3,11.0,0,2,7,7,2,10.0,0,9.4,-0.8,-3.12,1
single,2nd phase - general contingent,Third Choice,Nursing,1,Secondary education,138.0,Portuguese,132.8,1,0,0,1,Female,0,18,0,7,9,6,12.385714285714286,0,0,8,9,8,13.755555555555556,0,13.9,-0.3,0.79,0
single,2nd phase - general contingent,Third Choice,Journalism and Communication,1,Secondary education,121.0,Portuguese,123.1,1,0,0,1,Male,0,20,0,6,12,4,14.75,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Equinculture,1,Secondary education,134.0,Other,125.6,1,0,0,1,Female,0,20,0,5,6,5,16.166666666666668,0,0,5,6,5,15.833333333333334,0,12.7,3.7,-1.7,0
single,Over 23 years old,Second Choice,Management,0,Secondary education,130.0,Portuguese,115.0,0,0,0,1,Male,0,25,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,1
single,1st Phase,Other,Informatics Engineering,1,Secondary education,126.0,Portuguese,123.6,1,0,0,1,Male,0,18,0,5,6,5,12.4,0,0,5,9,3,13.0,0,8.9,1.4,3.51,1
single,1st Phase,Second Choice,Equinculture,1,Secondary education,148.0,Portuguese,141.7,0,0,0,0,Male,0,18,0,6,8,5,11.6,0,0,6,11,4,13.0,0,8.9,1.4,3.51,1
single,2nd phase - general contingent,Second Choice,Basic Education,1,Secondary education,160.0,Portuguese,139.0,1,0,0,1,Female,1,18,0,6,8,5,12.2,0,0,6,13,0,0.0,0,9.4,-0.8,-3.12,1
single,2nd phase - general contingent,Second Choice,Tourism,1,Secondary education,118.0,Portuguese,118.0,0,0,0,1,Female,1,19,0,6,7,5,11.0,0,0,6,7,5,12.8,0,12.4,0.5,1.79,0
single,2nd phase - general contingent,Third Choice,Basic Education,1,Secondary education,150.0,Portuguese,142.0,1,0,0,1,Female,1,19,0,6,8,6,12.333333333333334,0,0,6,7,5,12.4,0,10.8,1.4,1.74,1
single,Diploma Holder,Second Choice,Social Service,1,Secondary education,140.0,Portuguese,143.4,0,0,0,1,Female,1,21,3,6,6,6,14.833333333333334,0,2,6,7,6,12.571428571428571,0,13.9,-0.3,0.79,0
single,Transfer,Second Choice,Communication Design,1,Secondary education,100.0,Portuguese,115.9,0,0,0,1,Female,0,29,9,10,15,9,11.555555555555555,0,7,11,17,10,11.9,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Communication Design,1,Secondary education,110.0,Portuguese,105.1,1,0,0,1,Female,1,20,0,6,6,6,12.0,0,0,6,6,6,11.833333333333334,0,12.4,0.5,1.79,0
single,Change of course and/or institution,Second Choice,Social Service,0,Professional higher technical course,140.0,Portuguese,138.0,1,0,1,1,Female,1,21,13,13,13,11,12.727272727272728,0,9,11,11,10,12.6,0,8.9,1.4,3.51,0
single,Change of course and/or institution,Second Choice,Management,0,Secondary education,133.1,Other,114.7,0,0,0,1,Female,0,34,2,2,2,2,10.5,0,1,1,1,1,11.0,0,10.8,1.4,1.74,1
